room	start	duration	status
entrance	2024-11-23 11:13:18	125.0	Emergency
corridor	2024-11-23 11:15:23	0.0	Normal
entrance	2024-11-23 11:17:27	0.0	Normal
corridor	2024-11-23 11:17:27	126.0	Emergency
entrance	2024-11-23 11:19:33	0.0	Normal
corridor	2024-11-23 11:21:38	0.0	Normal
entrance	2024-11-23 11:21:38	0.0	Normal
corridor	2024-11-23 11:23:46	0.0	Normal
entrance	2024-11-23 11:23:46	125.0	Emergency
corridor	2024-11-23 11:25:51	0.0	Normal
entrance	2024-11-23 11:27:56	0.0	Normal
corridor	2024-11-23 11:27:56	0.0	Normal
entrance	2024-11-23 11:30:06	0.0	Normal
corridor	2024-11-23 11:30:06	0.0	Normal
entrance	2024-11-23 11:32:11	0.0	Normal
corridor	2024-11-23 11:32:11	124.0	Emergency
entrance	2024-11-23 11:34:15	127.0	Emergency
corridor	2024-11-23 11:36:22	0.0	Normal
entrance	2024-11-23 11:38:27	0.0	Normal
corridor	2024-11-23 11:38:27	0.0	Normal
entrance	2024-11-23 11:40:35	0.0	Normal
corridor	2024-11-23 11:40:35	0.0	Normal
entrance	2024-11-23 11:42:55	0.0	Normal
corridor	2024-11-23 11:42:55	125.0	Emergency
entrance	2024-11-23 11:45:00	0.0	Normal
corridor	2024-11-23 11:47:03	0.0	Normal
entrance	2024-11-23 11:47:03	0.0	Normal
corridor	2024-11-23 11:49:10	0.0	Normal
entrance	2024-11-23 11:49:10	125.0	Emergency
corridor	2024-11-23 11:51:15	0.0	Normal
entrance	2024-11-23 11:53:21	0.0	Normal
corridor	2024-11-23 11:53:21	0.0	Normal
entrance	2024-11-23 11:55:28	0.0	Normal
corridor	2024-11-23 11:55:28	128.0	Emergency
entrance	2024-11-23 11:57:36	0.0	Normal
corridor	2024-11-23 11:59:41	0.0	Normal
entrance	2024-11-23 11:59:41	0.0	Normal
corridor	2024-11-23 12:01:46	0.0	Normal
entrance	2024-11-23 12:01:46	0.0	Normal
corridor	2024-11-23 12:03:50	0.0	Normal
entrance	2024-11-23 12:03:51	0.0	Normal
corridor	2024-11-23 12:05:54	0.0	Normal
entrance	2024-11-23 12:05:54	0.0	Normal
corridor	2024-11-23 12:07:57	0.0	Normal
entrance	2024-11-23 12:07:57	0.0	Normal
corridor	2024-11-23 12:10:02	0.0	Normal
entrance	2024-11-23 12:10:02	0.0	Normal
corridor	2024-11-23 12:12:08	0.0	Normal
entrance	2024-11-23 12:12:08	129.0	Emergency
corridor	2024-11-23 12:14:17	0.0	Normal
entrance	2024-11-23 12:16:21	0.0	Normal
corridor	2024-11-23 12:16:21	0.0	Normal
entrance	2024-11-23 12:18:25	0.0	Normal
corridor	2024-11-23 12:18:25	0.0	Normal
entrance	2024-11-23 12:20:32	0.0	Normal
corridor	2024-11-23 12:20:32	0.0	Normal
entrance	2024-11-23 12:22:38	0.0	Normal
corridor	2024-11-23 12:22:38	123.0	Normal
entrance	2024-11-23 12:24:41	0.0	Normal
corridor	2024-11-23 12:26:51	0.0	Normal
entrance	2024-11-23 12:26:51	123.0	Emergency
corridor	2024-11-23 12:28:54	127.0	Normal
entrance	2024-11-23 12:31:01	128.0	Emergency
corridor	2024-11-23 12:33:09	140.0	Normal
entrance	2024-11-23 12:35:29	124.0	Emergency
corridor	2024-11-23 12:37:33	0.0	Normal
entrance	2024-11-23 12:39:41	0.0	Normal
corridor	2024-11-23 12:39:41	127.0	Normal
entrance	2024-11-23 12:41:48	0.0	Normal
corridor	2024-11-23 12:43:53	0.0	Normal
entrance	2024-11-23 12:43:53	0.0	Normal
corridor	2024-11-23 12:45:56	0.0	Normal
entrance	2024-11-23 12:45:56	125.0	Emergency
corridor	2024-11-23 12:48:01	0.0	Normal
entrance	2024-11-23 12:50:08	0.0	Normal
corridor	2024-11-23 12:50:08	0.0	Normal
entrance	2024-11-23 12:52:11	0.0	Normal
corridor	2024-11-23 12:52:11	125.0	Normal
entrance	2024-11-23 12:54:16	126.0	Emergency
corridor	2024-11-23 12:56:22	0.0	Normal
entrance	2024-11-23 12:58:26	0.0	Normal
corridor	2024-11-23 12:58:26	0.0	Normal
entrance	2024-11-23 13:00:34	0.0	Normal
corridor	2024-11-23 13:00:34	127.0	Emergency
entrance	2024-11-23 13:02:41	0.0	Normal
corridor	2024-11-23 13:04:46	0.0	Normal
entrance	2024-11-23 13:04:46	125.0	Emergency
corridor	2024-11-23 13:06:51	126.0	Emergency
entrance	2024-11-23 13:08:57	123.0	Emergency
corridor	2024-11-23 13:11:00	0.0	Normal
entrance	2024-11-23 13:13:08	0.0	Normal
corridor	2024-11-23 13:13:08	0.0	Normal
entrance	2024-11-23 13:15:14	0.0	Normal
corridor	2024-11-23 13:15:14	0.0	Normal
entrance	2024-11-23 13:17:20	0.0	Normal
corridor	2024-11-23 13:17:20	0.0	Normal
entrance	2024-11-23 13:19:27	0.0	Normal
corridor	2024-11-23 13:19:27	0.0	Normal
entrance	2024-11-23 13:21:38	0.0	Normal
corridor	2024-11-23 13:21:38	0.0	Normal
entrance	2024-11-23 13:23:41	0.0	Normal
corridor	2024-11-23 13:23:41	0.0	Normal
entrance	2024-11-23 13:25:45	0.0	Normal
corridor	2024-11-23 13:25:45	130.0	Emergency
entrance	2024-11-23 13:27:55	0.0	Normal
corridor	2024-11-23 13:29:58	0.0	Normal
entrance	2024-11-23 13:29:58	126.0	Emergency
corridor	2024-11-23 13:32:04	126.0	Emergency
entrance	2024-11-23 13:34:10	125.0	Emergency
corridor	2024-11-23 13:36:15	140.0	Emergency
entrance	2024-11-23 13:38:35	0.0	Normal
corridor	2024-11-23 13:40:38	0.0	Normal
entrance	2024-11-23 13:40:38	127.0	Emergency
corridor	2024-11-23 13:42:45	130.0	Emergency
entrance	2024-11-23 13:44:56	0.0	Normal
corridor	2024-11-23 13:46:59	0.0	Normal
entrance	2024-11-23 13:46:59	129.0	Emergency
corridor	2024-11-23 13:49:08	0.0	Normal
entrance	2024-11-23 13:51:13	0.0	Normal
corridor	2024-11-23 13:51:13	0.0	Normal
entrance	2024-11-23 13:53:21	0.0	Normal
corridor	2024-11-23 13:53:21	127.0	Emergency
entrance	2024-11-23 13:55:28	0.0	Normal
corridor	2024-11-23 13:57:32	0.0	Normal
entrance	2024-11-23 13:57:32	126.0	Emergency
corridor	2024-11-23 13:59:38	0.0	Normal
entrance	2024-11-23 14:01:45	0.0	Normal
corridor	2024-11-23 14:01:45	0.0	Normal
entrance	2024-11-23 14:03:49	0.0	Normal
corridor	2024-11-23 14:03:49	0.0	Normal
entrance	2024-11-23 14:05:54	0.0	Normal
corridor	2024-11-23 14:05:54	0.0	Normal
entrance	2024-11-23 14:08:00	0.0	Normal
corridor	2024-11-23 14:08:00	0.0	Normal
entrance	2024-11-23 14:10:09	0.0	Normal
corridor	2024-11-23 14:10:09	123.0	Emergency
entrance	2024-11-23 14:12:12	123.0	Emergency
corridor	2024-11-23 14:14:15	0.0	Normal
entrance	2024-11-23 14:16:21	0.0	Normal
corridor	2024-11-23 14:16:21	125.0	Emergency
entrance	2024-11-23 14:18:26	130.0	Emergency
corridor	2024-11-23 14:20:36	123.0	Emergency
entrance	2024-11-23 14:22:39	124.0	Emergency
corridor	2024-11-23 14:24:43	0.0	Normal
entrance	2024-11-23 14:26:48	0.0	Normal
corridor	2024-11-23 14:26:48	0.0	Normal
entrance	2024-11-23 14:28:53	0.0	Normal
corridor	2024-11-23 14:28:53	125.0	Emergency
entrance	2024-11-23 14:30:58	130.0	Emergency
corridor	2024-11-23 14:33:08	0.0	Normal
entrance	2024-11-23 14:35:12	0.0	Normal
corridor	2024-11-23 14:35:12	123.0	Emergency
entrance	2024-11-23 14:37:15	0.0	Normal
corridor	2024-11-23 14:39:24	0.0	Normal
entrance	2024-11-23 14:39:24	125.0	Emergency
corridor	2024-11-23 14:41:29	0.0	Normal
entrance	2024-11-23 14:43:38	0.0	Normal
corridor	2024-11-23 14:43:38	0.0	Normal
entrance	2024-11-23 14:45:46	0.0	Normal
corridor	2024-11-23 14:45:46	0.0	Normal
entrance	2024-11-23 14:47:55	0.0	Normal
corridor	2024-11-23 14:47:55	0.0	Normal
entrance	2024-11-23 14:49:58	0.0	Normal
corridor	2024-11-23 14:49:58	131.0	Emergency
entrance	2024-11-23 14:52:09	0.0	Normal
corridor	2024-11-23 14:54:15	0.0	Normal
entrance	2024-11-23 14:54:15	0.0	Normal
corridor	2024-11-23 14:56:23	0.0	Normal
entrance	2024-11-23 14:56:23	0.0	Normal
corridor	2024-11-23 14:58:29	0.0	Normal
entrance	2024-11-23 14:58:29	0.0	Normal
corridor	2024-11-23 15:00:38	0.0	Normal
entrance	2024-11-23 15:00:38	127.0	Emergency
corridor	2024-11-23 15:02:45	0.0	Normal
entrance	2024-11-23 15:04:53	0.0	Normal
corridor	2024-11-23 15:04:53	123.0	Emergency
entrance	2024-11-23 15:06:56	0.0	Normal
corridor	2024-11-23 15:09:02	0.0	Normal
entrance	2024-11-23 15:09:02	124.0	Emergency
corridor	2024-11-23 15:11:06	0.0	Normal
entrance	2024-11-23 15:13:14	0.0	Normal
corridor	2024-11-23 15:13:14	0.0	Normal
entrance	2024-11-23 15:15:17	0.0	Normal
corridor	2024-11-23 15:15:17	128.0	Emergency
entrance	2024-11-23 15:17:25	0.0	Normal
corridor	2024-11-23 15:19:31	0.0	Normal
entrance	2024-11-23 15:19:31	126.0	Emergency
corridor	2024-11-23 15:21:37	128.0	Emergency
entrance	2024-11-23 15:23:45	125.0	Emergency
corridor	2024-11-23 15:25:50	125.0	Emergency
entrance	2024-11-23 15:27:55	125.0	Emergency
corridor	2024-11-23 15:30:00	0.0	Normal
entrance	2024-11-23 15:32:09	0.0	Normal
corridor	2024-11-23 15:32:09	125.0	Emergency
entrance	2024-11-23 15:34:14	0.0	Normal
corridor	2024-11-23 15:36:19	0.0	Normal
entrance	2024-11-23 15:36:19	0.0	Normal
corridor	2024-11-23 15:38:23	0.0	Normal
entrance	2024-11-23 15:38:23	126.0	Emergency
corridor	2024-11-23 15:40:29	0.0	Normal
entrance	2024-11-23 15:42:34	0.0	Normal
corridor	2024-11-23 15:42:34	125.0	Emergency
entrance	2024-11-23 15:44:39	123.0	Emergency
corridor	2024-11-23 15:46:42	0.0	Normal
entrance	2024-11-23 15:48:49	0.0	Normal
corridor	2024-11-23 15:48:49	0.0	Normal
entrance	2024-11-23 15:50:55	0.0	Normal
corridor	2024-11-23 15:50:55	0.0	Normal
entrance	2024-11-23 15:52:58	0.0	Normal
corridor	2024-11-23 15:52:58	0.0	Normal
entrance	2024-11-23 15:55:08	0.0	Normal
corridor	2024-11-23 15:55:08	127.0	Emergency
entrance	2024-11-23 15:57:15	0.0	Normal
corridor	2024-11-23 15:59:23	0.0	Normal
entrance	2024-11-23 15:59:23	0.0	Normal
corridor	2024-11-23 16:01:30	0.0	Normal
entrance	2024-11-23 16:01:30	0.0	Normal
corridor	2024-11-23 16:03:39	0.0	Normal
entrance	2024-11-23 16:03:39	123.0	Emergency
corridor	2024-11-23 16:05:42	0.0	Normal
entrance	2024-11-23 16:07:46	0.0	Normal
corridor	2024-11-23 16:07:46	0.0	Normal
entrance	2024-11-23 16:09:52	0.0	Normal
corridor	2024-11-23 16:09:52	136.0	Emergency
entrance	2024-11-23 16:12:08	126.0	Emergency
corridor	2024-11-23 16:14:14	0.0	Normal
entrance	2024-11-23 16:16:19	0.0	Normal
corridor	2024-11-23 16:16:19	0.0	Normal
entrance	2024-11-23 16:18:23	0.0	Normal
corridor	2024-11-23 16:18:23	123.0	Emergency
entrance	2024-11-23 16:20:26	123.0	Emergency
corridor	2024-11-23 16:22:29	129.0	Emergency
entrance	2024-11-23 16:24:38	125.0	Emergency
corridor	2024-11-23 16:26:43	125.0	Emergency
entrance	2024-11-23 16:28:48	125.0	Emergency
corridor	2024-11-23 16:30:53	126.0	Emergency
entrance	2024-11-23 16:32:59	0.0	Normal
corridor	2024-11-23 16:35:09	0.0	Normal
entrance	2024-11-23 16:35:09	127.0	Emergency
corridor	2024-11-23 16:37:16	125.0	Emergency
entrance	2024-11-23 16:39:21	0.0	Normal
corridor	2024-11-23 16:41:29	0.0	Normal
entrance	2024-11-23 16:41:29	0.0	Normal
corridor	2024-11-23 16:43:38	0.0	Normal
entrance	2024-11-23 16:43:38	0.0	Normal
corridor	2024-11-23 16:45:46	0.0	Normal
entrance	2024-11-23 16:45:46	127.0	Emergency
corridor	2024-11-23 16:47:53	0.0	Normal
entrance	2024-11-23 16:50:00	0.0	Normal
corridor	2024-11-23 16:50:00	125.0	Emergency
entrance	2024-11-23 16:52:05	0.0	Normal
corridor	2024-11-23 16:54:08	0.0	Normal
entrance	2024-11-23 16:54:08	126.0	Emergency
corridor	2024-11-23 16:56:14	129.0	Emergency
entrance	2024-11-23 16:58:23	123.0	Emergency
corridor	2024-11-23 17:00:26	123.0	Emergency
entrance	2024-11-23 17:02:29	0.0	Normal
corridor	2024-11-23 17:04:34	0.0	Normal
entrance	2024-11-23 17:04:34	126.0	Emergency
corridor	2024-11-23 17:06:40	123.0	Emergency
entrance	2024-11-23 17:08:43	123.0	Emergency
corridor	2024-11-23 17:10:46	0.0	Normal
entrance	2024-11-23 17:12:51	0.0	Normal
corridor	2024-11-23 17:12:51	0.0	Normal
entrance	2024-11-23 17:14:55	0.0	Normal
corridor	2024-11-23 17:14:55	130.0	Emergency
entrance	2024-11-23 17:17:05	123.0	Emergency
corridor	2024-11-23 17:19:08	125.0	Emergency
entrance	2024-11-23 17:21:13	131.0	Emergency
corridor	2024-11-23 17:23:24	124.0	Emergency
entrance	2024-11-23 17:25:28	0.0	Normal
corridor	2024-11-23 17:27:38	0.0	Normal
entrance	2024-11-23 17:27:38	0.0	Normal
corridor	2024-11-23 17:29:44	0.0	Normal
entrance	2024-11-23 17:29:44	125.0	Emergency
corridor	2024-11-23 17:31:49	0.0	Normal
entrance	2024-11-23 17:33:54	0.0	Normal
corridor	2024-11-23 17:33:54	0.0	Normal
entrance	2024-11-23 17:36:01	0.0	Normal
corridor	2024-11-23 17:36:01	0.0	Normal
entrance	2024-11-23 17:38:06	0.0	Normal
corridor	2024-11-23 17:38:06	0.0	Normal
entrance	2024-11-23 17:40:10	0.0	Normal
corridor	2024-11-23 17:40:10	0.0	Normal
entrance	2024-11-23 17:42:20	0.0	Normal
corridor	2024-11-23 17:42:20	0.0	Normal
entrance	2024-11-23 17:44:24	0.0	Normal
corridor	2024-11-23 17:44:24	0.0	Normal
entrance	2024-11-23 17:46:27	0.0	Normal
corridor	2024-11-23 17:46:27	0.0	Normal
entrance	2024-11-23 17:48:30	0.0	Normal
corridor	2024-11-23 17:48:30	128.0	Emergency
entrance	2024-11-23 17:50:38	0.0	Normal
corridor	2024-11-23 17:52:43	0.0	Normal
entrance	2024-11-23 17:52:43	0.0	Normal
corridor	2024-11-23 17:54:49	0.0	Normal
entrance	2024-11-23 17:54:49	125.0	Emergency
corridor	2024-11-23 17:56:54	0.0	Normal
entrance	2024-11-23 17:58:57	0.0	Normal
corridor	2024-11-23 17:58:57	131.0	Emergency
entrance	2024-11-23 18:01:08	0.0	Normal
corridor	2024-11-23 18:03:13	0.0	Normal
entrance	2024-11-23 18:03:13	0.0	Normal
corridor	2024-11-23 18:05:40	0.0	Normal
entrance	2024-11-23 18:05:40	0.0	Normal
corridor	2024-11-23 18:07:53	0.0	Normal
entrance	2024-11-23 18:07:53	125.0	Emergency
corridor	2024-11-23 18:09:58	131.0	Emergency
entrance	2024-11-23 18:12:09	0.0	Normal
corridor	2024-11-23 18:14:12	0.0	Normal
entrance	2024-11-23 18:14:12	0.0	Normal
corridor	2024-11-23 18:16:17	0.0	Normal
entrance	2024-11-23 18:16:17	0.0	Normal
corridor	2024-11-23 18:18:27	0.0	Normal
entrance	2024-11-23 18:18:27	0.0	Normal
corridor	2024-11-23 18:20:30	0.0	Normal
entrance	2024-11-23 18:20:30	0.0	Normal
corridor	2024-11-23 18:22:39	0.0	Normal
entrance	2024-11-23 18:22:39	0.0	Normal
corridor	2024-11-23 18:24:42	0.0	Normal
entrance	2024-11-23 18:24:42	0.0	Normal
corridor	2024-11-23 18:26:45	0.0	Normal
entrance	2024-11-23 18:26:45	128.0	Emergency
corridor	2024-11-23 18:28:53	0.0	Normal
entrance	2024-11-23 18:31:00	0.0	Normal
corridor	2024-11-23 18:31:00	129.0	Emergency
entrance	2024-11-23 18:33:09	126.0	Emergency
corridor	2024-11-23 18:35:15	0.0	Normal
entrance	2024-11-23 18:37:24	0.0	Normal
corridor	2024-11-23 18:37:24	0.0	Normal
entrance	2024-11-23 18:39:27	0.0	Normal
corridor	2024-11-23 18:39:27	0.0	Normal
entrance	2024-11-23 18:41:38	0.0	Normal
corridor	2024-11-23 18:41:38	0.0	Normal
entrance	2024-11-23 18:43:44	0.0	Normal
corridor	2024-11-23 18:43:44	0.0	Normal
entrance	2024-11-23 18:45:47	0.0	Normal
corridor	2024-11-23 18:45:47	129.0	Emergency
entrance	2024-11-23 18:47:56	0.0	Normal
corridor	2024-11-23 18:50:09	0.0	Normal
entrance	2024-11-23 18:50:09	127.0	Emergency
corridor	2024-11-23 18:52:16	129.0	Emergency
entrance	2024-11-23 18:54:25	125.0	Emergency
corridor	2024-11-23 18:56:30	0.0	Normal
entrance	2024-11-23 18:58:35	0.0	Normal
corridor	2024-11-23 18:58:35	0.0	Normal
entrance	2024-11-23 19:00:41	0.0	Normal
corridor	2024-11-23 19:00:41	74.0	Emergency
entrance	2024-11-23 19:01:55	28.0	Normal
corridor	2024-11-23 19:02:23	126.0	Emergency
entrance	2024-11-23 19:04:29	127.0	Emergency
corridor	2024-11-23 19:06:36	0.0	Normal
entrance	2024-11-23 19:08:40	0.0	Normal
corridor	2024-11-23 19:08:40	123.0	Emergency
entrance	2024-11-23 19:10:43	126.0	Emergency
corridor	2024-11-23 19:12:49	0.0	Normal
entrance	2024-11-23 19:14:54	0.0	Normal
corridor	2024-11-23 19:14:54	100.0	Emergency
entrance	2024-11-23 19:16:34	0.0	Normal
corridor	2024-11-23 19:18:37	0.0	Normal
entrance	2024-11-23 19:18:37	0.0	Normal
corridor	2024-11-23 19:20:43	0.0	Normal
entrance	2024-11-23 19:20:43	0.0	Normal
corridor	2024-11-23 19:22:48	0.0	Normal
entrance	2024-11-23 19:22:48	125.0	Emergency
corridor	2024-11-23 19:24:53	123.0	Emergency
entrance	2024-11-23 19:26:56	0.0	Normal
corridor	2024-11-23 19:29:03	0.0	Normal
entrance	2024-11-23 19:29:04	0.0	Normal
corridor	2024-11-23 19:31:10	0.0	Normal
entrance	2024-11-23 19:31:10	123.0	Emergency
corridor	2024-11-23 19:33:13	128.0	Emergency
entrance	2024-11-23 19:35:21	0.0	Normal
corridor	2024-11-23 19:37:26	0.0	Normal
entrance	2024-11-23 19:37:26	125.0	Emergency
corridor	2024-11-23 19:39:31	0.0	Normal
entrance	2024-11-23 19:41:39	0.0	Normal
corridor	2024-11-23 19:41:39	123.0	Emergency
entrance	2024-11-23 19:43:42	34.0	Emergency
corridor	2024-11-23 19:44:16	0.0	Normal
entrance	2024-11-23 19:44:39	0.0	Normal
corridor	2024-11-23 19:44:39	0.0	Normal
entrance	2024-11-23 19:48:08	0.0	Normal
corridor	2024-11-23 19:48:08	0.0	Normal
entrance	2024-11-23 19:49:05	0.0	Normal
corridor	2024-11-23 19:49:05	118.0	Emergency
entrance	2024-11-23 19:51:03	120.0	Emergency
corridor	2024-11-23 19:53:03	0.0	Normal
entrance	2024-11-23 19:55:10	0.0	Normal
corridor	2024-11-23 19:55:10	0.0	Normal
entrance	2024-11-23 19:57:14	0.0	Normal
corridor	2024-11-23 19:57:14	0.0	Normal
entrance	2024-11-23 19:59:19	0.0	Normal
corridor	2024-11-23 19:59:19	0.0	Normal
entrance	2024-11-23 20:00:35	0.0	Normal
corridor	2024-11-23 20:00:35	124.0	Emergency
entrance	2024-11-23 20:02:39	0.0	Normal
corridor	2024-11-23 20:04:42	0.0	Normal
entrance	2024-11-23 20:04:42	125.0	Emergency
corridor	2024-11-23 20:06:47	127.0	Emergency
entrance	2024-11-23 20:08:54	0.0	Normal
corridor	2024-11-23 20:11:15	0.0	Normal
entrance	2024-11-23 20:11:15	0.0	Normal
corridor	2024-11-23 20:11:30	0.0	Normal
entrance	2024-11-23 20:11:30	0.0	Normal
corridor	2024-11-23 20:13:39	0.0	Normal
entrance	2024-11-23 20:13:39	0.0	Normal
corridor	2024-11-23 20:14:08	0.0	Normal
entrance	2024-11-23 20:14:08	0.0	Normal
corridor	2024-11-23 20:16:15	0.0	Normal
entrance	2024-11-23 20:16:15	0.0	Normal
corridor	2024-11-23 20:18:22	0.0	Normal
entrance	2024-11-23 20:18:22	0.0	Normal
corridor	2024-11-23 20:19:08	0.0	Normal
entrance	2024-11-23 20:19:08	0.0	Normal
corridor	2024-11-23 20:23:18	0.0	Normal
entrance	2024-11-23 20:23:18	0.0	Normal
corridor	2024-11-23 20:25:23	0.0	Normal
entrance	2024-11-23 20:25:23	127.0	Emergency
corridor	2024-11-23 20:27:30	0.0	Normal
entrance	2024-11-23 20:29:37	0.0	Normal
corridor	2024-11-23 20:29:37	0.0	Normal
entrance	2024-11-23 20:31:42	0.0	Normal
corridor	2024-11-23 20:31:42	123.0	Emergency
entrance	2024-11-23 20:33:45	0.0	Normal
corridor	2024-11-23 20:35:52	0.0	Normal
entrance	2024-11-23 20:35:52	0.0	Normal
corridor	2024-11-23 20:37:57	0.0	Normal
entrance	2024-11-23 20:37:57	123.0	Emergency
corridor	2024-11-23 20:40:00	0.0	Normal
entrance	2024-11-23 20:42:04	0.0	Normal
corridor	2024-11-23 20:42:04	125.0	Emergency
entrance	2024-11-23 20:44:09	0.0	Normal
corridor	2024-11-23 20:48:27	0.0	Normal
entrance	2024-11-23 20:48:27	125.0	Emergency
corridor	2024-11-23 20:50:32	0.0	Normal
entrance	2024-11-23 20:52:35	0.0	Normal
corridor	2024-11-23 20:52:35	253.0	Emergency
entrance	2024-11-23 20:56:48	0.0	Normal
corridor	2024-11-23 20:58:51	0.0	Normal
entrance	2024-11-23 20:58:51	0.0	Normal
corridor	2024-11-23 21:00:58	0.0	Normal
entrance	2024-11-23 21:00:58	0.0	Normal
corridor	2024-11-23 21:03:01	0.0	Normal
entrance	2024-11-23 21:03:01	0.0	Normal
corridor	2024-11-23 21:05:08	0.0	Normal
entrance	2024-11-23 21:05:08	0.0	Normal
corridor	2024-11-23 21:07:13	0.0	Normal
entrance	2024-11-23 21:07:13	0.0	Normal
corridor	2024-11-23 21:09:19	0.0	Normal
entrance	2024-11-23 21:09:19	0.0	Normal
corridor	2024-11-23 21:11:23	0.0	Normal
entrance	2024-11-23 21:11:23	0.0	Normal
corridor	2024-11-23 21:13:29	0.0	Normal
entrance	2024-11-23 21:13:29	123.0	Emergency
corridor	2024-11-23 21:15:32	0.0	Normal
entrance	2024-11-23 21:17:39	0.0	Normal
corridor	2024-11-23 21:17:39	0.0	Normal
entrance	2024-11-23 21:19:44	0.0	Normal
corridor	2024-11-23 21:19:44	0.0	Normal
entrance	2024-11-23 21:21:51	0.0	Normal
corridor	2024-11-23 21:21:51	0.0	Normal
entrance	2024-11-23 21:23:54	0.0	Normal
corridor	2024-11-23 21:23:54	128.0	Emergency
entrance	2024-11-23 21:28:23	0.0	Normal
corridor	2024-11-23 21:28:23	122.0	Emergency
entrance	2024-11-23 21:30:25	0.0	Normal
corridor	2024-11-23 21:32:28	0.0	Normal
entrance	2024-11-23 21:32:28	0.0	Normal
corridor	2024-11-23 21:34:34	0.0	Normal
entrance	2024-11-23 21:34:34	126.0	Emergency
corridor	2024-11-23 21:36:40	0.0	Normal
entrance	2024-11-23 21:38:47	0.0	Normal
corridor	2024-11-23 21:38:47	124.0	Emergency
entrance	2024-11-23 21:40:51	0.0	Normal
corridor	2024-11-23 21:42:55	0.0	Normal
entrance	2024-11-23 21:42:56	0.0	Normal
corridor	2024-11-23 21:44:59	0.0	Normal
entrance	2024-11-23 21:44:59	0.0	Normal
corridor	2024-11-23 21:47:04	0.0	Normal
entrance	2024-11-23 21:47:04	125.0	Emergency
corridor	2024-11-23 21:49:09	127.0	Emergency
entrance	2024-11-23 21:51:16	0.0	Normal
corridor	2024-11-23 21:53:21	0.0	Normal
entrance	2024-11-23 21:53:21	0.0	Normal
corridor	2024-11-23 21:55:24	0.0	Normal
entrance	2024-11-23 21:55:24	125.0	Emergency
corridor	2024-11-23 21:57:29	0.0	Normal
entrance	2024-11-23 21:59:32	0.0	Normal
corridor	2024-11-23 21:59:32	126.0	Emergency
entrance	2024-11-23 22:01:38	0.0	Normal
corridor	2024-11-23 22:03:44	0.0	Normal
entrance	2024-11-23 22:03:44	0.0	Normal
corridor	2024-11-23 22:05:49	0.0	Normal
entrance	2024-11-23 22:05:49	127.0	Emergency
corridor	2024-11-23 22:07:56	125.0	Emergency
entrance	2024-11-23 22:10:01	0.0	Normal
corridor	2024-11-23 22:12:09	0.0	Normal
entrance	2024-11-23 22:12:09	0.0	Normal
corridor	2024-11-23 22:14:12	0.0	Normal
entrance	2024-11-23 22:14:12	126.0	Emergency
corridor	2024-11-23 22:16:18	123.0	Emergency
entrance	2024-11-23 22:18:21	0.0	Normal
corridor	2024-11-23 22:20:42	0.0	Normal
entrance	2024-11-23 22:20:42	123.0	Emergency
corridor	2024-11-23 22:22:45	0.0	Normal
entrance	2024-11-23 22:24:51	0.0	Normal
corridor	2024-11-23 22:24:51	0.0	Normal
entrance	2024-11-23 22:26:56	0.0	Normal
corridor	2024-11-23 22:26:56	128.0	Emergency
entrance	2024-11-23 22:29:04	123.0	Emergency
corridor	2024-11-23 22:31:07	124.0	Emergency
entrance	2024-11-23 22:33:11	124.0	Emergency
corridor	2024-11-23 22:35:15	0.0	Normal
entrance	2024-11-23 22:37:20	0.0	Normal
corridor	2024-11-23 22:37:20	125.0	Emergency
entrance	2024-11-23 22:39:25	128.0	Emergency
corridor	2024-11-23 22:41:33	0.0	Normal
entrance	2024-11-23 22:43:38	0.0	Normal
corridor	2024-11-23 22:43:38	0.0	Normal
entrance	2024-11-23 22:45:43	0.0	Normal
corridor	2024-11-23 22:45:43	0.0	Normal
entrance	2024-11-23 22:47:47	0.0	Normal
corridor	2024-11-23 22:47:47	0.0	Normal
entrance	2024-11-23 22:49:50	0.0	Normal
corridor	2024-11-23 22:49:50	0.0	Normal
entrance	2024-11-23 22:51:58	0.0	Normal
corridor	2024-11-23 22:51:58	123.0	Emergency
entrance	2024-11-23 22:54:01	126.0	Emergency
corridor	2024-11-23 22:56:07	0.0	Normal
entrance	2024-11-23 22:58:10	0.0	Normal
corridor	2024-11-23 22:58:10	0.0	Normal
entrance	2024-11-23 23:00:15	0.0	Normal
corridor	2024-11-23 23:00:15	0.0	Normal
entrance	2024-11-23 23:02:19	0.0	Normal
corridor	2024-11-23 23:02:19	0.0	Normal
entrance	2024-11-23 23:04:41	0.0	Normal
corridor	2024-11-23 23:04:41	0.0	Normal
entrance	2024-11-23 23:06:42	0.0	Normal
corridor	2024-11-23 23:06:42	0.0	Normal
entrance	2024-11-23 23:09:03	0.0	Normal
corridor	2024-11-23 23:09:03	124.0	Emergency
entrance	2024-11-23 23:11:07	125.0	Emergency
corridor	2024-11-23 23:13:12	0.0	Normal
entrance	2024-11-23 23:15:17	0.0	Normal
corridor	2024-11-23 23:15:17	124.0	Emergency
entrance	2024-11-23 23:17:21	125.0	Emergency
corridor	2024-11-23 23:19:26	123.0	Emergency
entrance	2024-11-23 23:21:29	129.0	Emergency
corridor	2024-11-23 23:23:38	125.0	Emergency
entrance	2024-11-23 23:25:43	125.0	Emergency
corridor	2024-11-23 23:27:48	0.0	Normal
entrance	2024-11-23 23:29:55	0.0	Normal
